['Salim Görür', ['Salim Görür', 'Salim Görür']]
['Mbankomo', ['Mbankomo']]
['Leotropa', ['Leotropa']]
['Zamanabad, Khuzestan', ['Zamanabad, Khuzestan']]
['Regino von Prüm', ['Regino von Prüm']]
['Substantive variation', ['Substantive variation']]
['Carlos Abarza', ['Carlos Abarza']]
['Xenothictis semiota', ['Xenothictis semiota']]
['Arasada ornata', ['Arasada ornata']]
['Palmerston North railway station', ['Palmerston North railway station']]
['Indiana University Police Department', ['Indiana University Police Department']]
['The Scholar at the Lectern', ['The Scholar at the Lectern']]
['David Demarest', ['David Demarest']]
['Irene of Montferrat', ['Irene of Montferrat']]
['1960 National 400', ['1960 National 400']]
['Henry Nelson Wieman', ['Henry Nelson Wieman']]
['White Winds', ['White Winds']]
['SS Banshee', ['PS Banshee (1884)']]
['Eupholus hephaistos', ['Eupholus hephaistos']]
['Quiero Abrazarte Tanto', ['Quiero Abrazarte Tanto']]
['Model 910', ['Smith &amp; Wesson Model 910']]
['Thessaly', ['Rise of Macedon']]
['Plant morphology terms', ['Glossary of plant morphology']]
['Holocaust Center', ['Russian Research and Educational Holocaust Center']]
['Corprus', ['Corprus']]
['čejkaite', ['čejkaite']]
['Jašar Babić', ['Jašar Babić']]
['Wyly Wade', ['Wyly Wade']]
["Michael 'Wippa' Wipfli", ['Wippa']]
['boulevard Rochechouart', ['boulevard Rochechouart']]
['Temnothorax muellerianus', ['Temnothorax muellerianus']]
['Second Legislative Assembly of Uttar Pradesh', ['Second Legislative Assembly of Uttar Pradesh']]
['Hot Shots Calendar', ['Hot Shots Calendar']]
['Leyte invasion', ['Battle of Leyte']]
['Phyllodon henkelli', ['Phyllodon']]
['duplex steels', ['Duplex Stainless Steel']]
['Malan Kassi', ['Malan Kassi']]
['Abbas Helmi II', ['Abbas II of Egypt']]
['Friedrich Freiherr von Grimschitz', ['Friedrich Freiherr von Grimschitz']]
['Amarakaviyam', ['Amara Kaaviyam (1981 film)']]
['Ivan Koljevic', ['Ivan Koljevic']]
['Delicious 9', ['Delicious 9']]
["USS ''George Washington'' class", ['George Washington class submarine']]
['J. Levine Books and Judaica', ['J. Levine Books and Judaica']]
['Marshall Wayne', ['Marshall Wayne']]
['Multimedia in Sri Lanka', ['Multimedia in Sri Lanka']]
["&quot;The Baby Shower&quot; (''SATC'' episode)", ['The Baby Shower (SATC episode)']]
['Vĩnh Linh', ['Vĩnh Linh']]
['Hall of State', ['Hall of State']]
['A Pet of the Cairo Zoo', ['A Pet of the Cairo Zoo']]
['Constabulary (Ireland) Redistribution Act 1885', ['Constabulary (Ireland) Redistribution Act 1885']]
['Grasslands Review', ['Grasslands Review']]
['Col. von Stauffenberg', ['Claus Schenk Graf von Stauffenberg']]
['How Far (Martina McBride song)', ['How Far (Martina McBride song)']]
['Bryllupsnatten', ['Bryllupsnatten']]
["President Jimmy Carter's Moral Equivalent of War Speech", ["President Jimmy Carter's Moral Equivalent of War Speech"]]
['Claude Mongeau', ['Claude Mongeau']]
['Silverstein, Shel', ['Shel Silverstein']]
['Kosovo’s', ['Kosovo']]
['air conditioners', ['air conditioner']]
['Erich von dem Bach-Zelewsky', ['Erich von dem Bach-Zelewsky']]
['Celebrando Nuestro 25 Aniversario', ['Celebrando Nuestro 25 Aniversario']]
['iSpeed', ['iSpeed']]
['Unionville, NY', ['Unionville, Orange County, New York']]
['Paul Froman', ['Paul Froman']]
['El Rematito', ['El Rematito']]
['Fritz Kaufmann', ['Fritz Kaufmann (director)']]
['Dilleys Mill', ['Dilleys Mill, West Virginia']]
["''Index Librorum Prohibitorum'' (List of Prohibited Books)", ['Index Librorum Prohibitorum']]
['fastest production motorcycle', ['List of fastest production motorcycles']]
['Franklin H. Lichtenwalter', ['Franklin H. Lichtenwalter']]
['DWCS', ['DWCS']]
['Baths of Trajan', ['Baths of Trajan']]
['Cunard Shipping Line', ['Cunard Shipping Line']]
['Árpád-híd', ['Árpád-híd']]
['Suzuki Extreme Racing', ['Suzuki Extreme Racing']]
['98K Mauser', ['Karabiner 98k']]
['Jack Hannibal', ['Jack Hannibal']]
['truck bed', ['truck bed']]
['de Havilland DH 106 Comet', ['de Havilland Comet']]
['planetary spheres', ['Celestial spheres']]
['Jacksonville Mall', ['Jacksonville Mall']]
['Love_(Keaten_Menstarn_album)', ['Love_(Keaten_Menstarn_album)']]
['Mike McCormick (3B)', ['Mike McCormick (third baseman)']]
['Kongōhannyakyō Sutra', ['Prajnaparamita']]
['rotational Brownian motion', ['Rotational Brownian motion (astronomy)']]
['Max Hymans', ['Max Hymans']]
['International Council of Societies of Industrial Design', ['International_Council_of_Societies_of_Industrial_Design']]
['Australasian Ecological Survey Sources', ['Australasian Ecological Survey Sources']]
['Esterházy family', ['Esterházy']]
['Atlantic side', ['Atlantic Ocean']]
['Orgamara', ['Orgamara']]
['Tsingy de Bemaraha Reserve', ['Tsingy de Bemaraha Strict Nature Reserve']]
['Güven Gürsoy', ['Güven Gürsoy']]
['Zeitschrift für Urologie', ['Zeitschrift für Urologie']]
['2D platformer', ['platform game']]
['Andy Green', ['Andy Green']]
['Dún_Laoghaire–Rathdown_County_Council_election,_1999', ['Dún_Laoghaire–Rathdown_County_Council_election,_1999']]
['Charles Arnison', ['Charles Arnison']]
['capture of the Vaasa-Siivertsi-Vepsküla', ['Narva Offensive (15–28 February 1944)']]
['Piano tuning', ['Piano tuning']]
['elected institutions', ["Bahá'í administration"]]
['Bertil Ekström', ['Bertil Ekström']]
['(2S)-2-hydroxy-2-methylbutanedioate', ['(2S)-2-hydroxy-2-methylbutanedioate']]
['Chris Severini', ['Chris Severini']]
['McClellan Rock', ['McClellan Rock (Alaska)']]
['William Cameron Canby Jr.', ['William Cameron Canby Jr.']]
['Gomushchu', ['Gomushchu']]
['1993 Cincinnati Bengals', ['1993 Cincinnati Bengals season']]
['Qianbeilites', ['Qianbeilites']]
['John E. Dimon', ['John E. Dimon']]
['Best Contemporary Pop Performance by a Chorus', ['Grammy Award for Best Contemporary Performance by a Chorus']]
['Mirificarma', ['Mirificarma']]
['Psychotria maranhana', ['Psychotria maranhana']]
['Thannipavilan Kudiyiruppu', ['Thannipavilan Kudiyiruppu']]
['The Association for Roman Archaeology', ['The Association for Roman Archaeology']]
['the 61st Annual', ['2008 Cannes Film Festival']]
['Aljojuca (municipality)', ['Aljojuca (municipality)']]
['Willow Park school', ['Willow Park School']]
['Disilane', ['Disilane']]
['Lu 卢', ['Lu (surname 卢)']]
["'''HMS ''Tyger'''''", ['HMS Tyger (1647)']]
['United States Senate election in Louisiana, 1852', ['United States Senate election in Louisiana, 1852']]
['SNP minority government', ['Government of the 3rd Scottish Parliament']]
['1975 Quito', ['1975 South American Youth Championships in Athletics']]
['Pentosuria', ['Pentosuria']]
['libertinism', ['libertine']]
['Bruce Ledoux III', ['Bruce Ledoux III']]
['M113 (disambiguation)', ['M113 (disambiguation)']]
['G. Busillo', ['Giuseppe Busillo']]
['Asami Watanabe', ['Asami Watanabe']]
['Letty Pogrebin', ['Letty Pogrebin']]
['Pantur Silaban', ['Pantur Silaban']]
['Friedrich Jacob Heller von Hellwald', ['Friedrich Jacob Heller von Hellwald']]
['Dexter Gordon &amp; Atli Bjorn Trio', ['Dexter Gordon']]
['Guitar.com Misc', ['Guitar.com Misc']]
['Dominic Waldouck', ['Dominic Waldouck']]
['Archaeology of Ohio', ['Archaeology of Ohio']]
['Oakley &quot;Tad&quot; Hall III', ['Oakley Hall III']]
['legal interests', ['legal interest']]
['Jessica Roulston', ['Jessica Roulston']]
['Shadow Wood', ['Shadow Wood']]
['Html ngjyra FFY0XX', ['Html ngjyra FFY0XX']]
['fast or quick charging', ['Charging station']]
['Midtown Place', ['Midtown Place']]
['&quot;green machine&quot; aircraft', ['Otto Parschau']]
['AT94 (FPSLIC)', ['Atmel At94k']]
['Entrepreneur: Corporate Expansion', ['Entrepreneur: Corporate Expansion']]
['England World Cup XI', ['1950 FIFA World Cup squads']]
['RP Sekon', ['RP Sekon']]
['Magic Formula', ['Zauberformel']]
['RMS Empress of China (1891)', ['RMS Empress of China (1891)']]
['November 1971', ['November 1971']]
['Falling Out of Love', ['Falling Out of Love']]
["Pickin' on ZZ Top", ["Pickin' on ZZ Top"]]
['Hibbertia huegelii', ['Hibbertia huegelii']]
['Drake University Campus Historic District', ['Drake University Campus Historic District']]
['European Cup (2011)', ['2010–11 Heineken Cup']]
['Charlie Horse', ['Republic_Pictures']]
['No. 91 (Composite) Wing', ['No. 91 Wing RAAF']]
['Castles in Greater Manchester', ['List of castles in Greater Manchester']]
['Malachia', ['Malachy (given name)']]
['French particle accelerator', ['SOLEIL']]
['pay per click', ['pay per click']]
['Coinage in Anglo-Saxon England', ['Coinage in Anglo-Saxon England']]
['Baxter of Invereighty', ['Baxter baronets']]
['W A Deer', ['William Alexander Deer']]
['California state universities', ['California State University']]
['The Pelaco Brothers', ['The Pelaco Brothers']]
['Mausoleum of three leaders', ['Mausoleum of three leaders']]
['S. Seceleanu', ['S. Seceleanu']]
['Wesley A. Sturges', ['Wesley A. Sturges']]
['dot-above diacritic', ['dot (diacritic)']]
['Ngari prefecture', ['Ngari prefecture']]
['Great Eminent Officials', ['Eight Elders']]
['Ablabesmyia amamisimplex Sasa', ['Ablabesmyia amamisimplex Sasa']]
['Bioinformatics (Oxford, England)', ['Bioinformatics (Oxford, England)']]
['Kerly Avecillas', ['Kerly Avecillas']]
['Southern Romance language', ['Southern Romance languages']]
['Pardaliscella boeckii', ['Pardaliscella boeckii']]
['Duke Yǐ', ['Duke Yǐ of Qi']]
['Sheybluy-e Sofla', ['Sheybluy-e Sofla, Poldasht']]
['Ultima Online shard emulation', ['Ultima Online shard emulation']]
['liver scan', ['liver scan']]
['Justin_Seay', ['Justin_Seay']]
['Sherlock: His Last Vow', ['Sherlock (TV series)']]
['Channel 4 Stage', ['V Festival']]
['Rocky Dipietro', ['Rocky Dipietro']]
['five interconnected aggregate factors', ['five aggregates']]
['USS O-15 (SS-76)', ['USS O-15 (SS-76)']]
['Aura Noir', ['Aura Noir']]
['Agura', ['Agura']]
['Parachan, Alborz', ['Parachan, Alborz']]
['Rizwan Asif', ['Rizwan Asif']]
['Mayor of Newcastle-upon-Tyne', ['Mayor of Newcastle-upon-Tyne']]
['Takeshi Kunimoto', ['Takeshi Kunimoto']]
['A. M. Ponnurangam', ['A. M. Ponnurangam']]
['Rhypae', ['Rhypae']]
['Bud Hasse', ['Bud Hasse']]
['Architecture of Northern Cyprus', ['Architecture of Northern Cyprus']]
['Ion Batacliu', ['Ion Batacliu']]
['Williamsburg (disambiguation)', ['Williamsburg (disambiguation)']]
['ÕGL-1 Kai', ['ÕGL-1 Kai']]
['Zendik Farm', ['Zendik Farm']]
['Opisthoncus albiventris', ['Opisthoncus albiventris']]
['Brandy Kuentzel', ['Brandy Kuentzel']]
['early evolutionary thinker', ['History of evolutionary thought']]
['Hobräcke Formation', ['Hobräcke Formation']]
['Rose-Hulman Human Powered Vehicle Team', ['Rose-Hulman Human Powered Vehicle Team']]
["Tam o'shanters", ["Tam o'shanter (hat)"]]
['Rich Gilbert', ['Rich Gilbert']]
['Feng Guoqin', ['Feng Guoqin']]
['Alexisonfire', ['Alexisonfire']]
['Samuel Denison Martin', ['Sam Martin (singer)']]
['war-time electoral truce', ['war-time electoral truce']]
["L'affaire Morlov", ["L'affaire Morlov"]]
['Camp Nelson National Cemetery', ['Camp Nelson National Cemetery']]
['SACIM, EGC', ['SACIM, EGC']]
['Stieff Silver', ['Stieff Silver']]
['Gut (coastal geography)', ['Gut (coastal geography)']]
['Pembrokeshire Tea Company', ['Pembrokeshire Tea Company']]
['Skurvi', ['Skurvi']]
['Jakob Westholm Gymnasium', ['Jakob Westholm Gymnasium']]
['Clutton RD', ['Clutton Rural District']]
['T75 pistol', ['T75 pistol']]
['Henry St. George Tucker Jr.', ['Henry St. George Tucker Jr.']]
['Pennant (church)', ['Pennant (church)']]
['Old Saybrook ▼', ['Old Saybrook, Connecticut']]
['Coniogramme gracilis', ['Coniogramme gracilis']]
['Laurence Wild', ['Laurence Wild']]
['Hope', ['Hope', 'Hope International University', 'Hope College']]
['1987 Top New Male Vocalist', ['Academy of Country Music']]
['Whitelaw Reid (journalist)', ['Whitelaw Reid (journalist)']]
['Ludwig Schmid-Wildy', ['Ludwig Schmid-Wildy']]
['Blowzabella', ['Blowzabella']]
['.go.id', ['.id']]
['Portal:AC/DC/Selected biography/9', ['Portal:AC/DC/Selected biography/9']]
["a film version of Shakespeare's ''Richard III''", ['Richard III (1955 film)']]
['Landers Productions', ['Landers Productions']]
['Iyo Daijō Katsukuni I', ['Iyo Daijō Katsukuni I']]
['Coskills', ['Coskills']]
['Robert Atkins (comics)', ['Robert Atkins (comics)']]
['Nursing Homes and Nursing Agencies (Northern Ireland) Order 1985', ['Nursing Homes and Nursing Agencies (Northern Ireland) Order 1985']]
['redder', ['Trans-Neptunian object']]
['Jørgen Meldgaard', ['Jørgen Meldgaard']]
['PA&amp;nbsp;60', ['Pennsylvania Route 60']]
['Loxocera insolita', ['Loxocera insolita']]
['New Criticism', ['New Criticism', 'French New Criticism']]
['Night flight (aviation)', ['Night flight (aviation)']]
['Junkers_Ju_388', ['Junkers_Ju_388']]
['link time', ['link time']]
['34 LF 40', ['Smithsonian trinomial']]
['tomo-choko', ['tomo-choko']]
['Wilton, NH', ['Wilton, NH']]
['Dane Conwell', ['Dane Conwell']]
["HMS ''Nellie''", ['HMS Nellie']]
['Dgadnazńisgk', ['Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch']]
["L'Enfant", ["L'Enfant (1882 short story)", "L'Enfant"]]
['Lucia Sturdza Bulandra Municipal Theater', ['Bulandra Theater']]
['You_Light_Up_My_Life', ['You_Light_Up_My_Life']]
['Container City', ['Container City']]
['mass transport', ['mass transport']]
['Kottamba Sri Subadhrarama Vihara', ['Kottamba Sri Subadhrarama Vihara']]
['Bering Strait bridge/tunnel', ['Bering Strait crossing']]
["Eagle's Store", ["Eagle's Store"]]
['Keerthi Pasquel', ['Keerthi Pasquel']]
['Adolfo Linares', ['Adolfo Linares']]
['Alan Ring', ['Alan Ring']]
["SM ''U-1'' (Austria-Hungary)", ['SM U-1 (Austria-Hungary)']]
['Lady Lee Quarry', ['Lady Lee Quarry']]
['Belgian coasts', ['Flemish Region']]
['King Rudolph', ['Rudolph of France']]
['Simon’s Rock', ["Bard College at Simon's Rock"]]
['K.v.kottai', ['K.v.kottai']]
['AnnieScott Rogers', ['AnnieScott Rogers']]
['Fauna of Arizona', ['Fauna of Arizona']]
['R. junquilleavertex', ['Ramaria junquilleavertex']]
['Sir William FitzHerbert', ['William Fitzherbert (New Zealand politician)']]
['V-45 dolly', ['V-45 dolly']]
['Matson Building and Annex', ['Matson Building and Annex']]
['nonsister', ['nonsister']]
['Jurong Drive-in cinema', ['Jurong Drive-in cinema']]
['Robin Drake', ['Robin Drake']]
['Category talk:1953 in English sport', ['Category talk:1953 in English sport']]
['André Jolles', ['André Jolles']]
['Bakhytzhan Ensebaev', ['Bakhytzhan Ensebaev']]
['St. Dyfrig', ['Dyfrig']]
['Welsh National Museum', ['Welsh National Museum']]
['San Sebastián, El Salvador', ['San Sebastián, San Vicente']]
['CAD $3', ['Canadian dollar']]
['Clavelina coerulea', ['Clavelina coerulea']]
['Interlake Steamship Company', ['Interlake Steamship Company']]
['Grandeek', ['Grandeek']]
["Arpa Ke'ün", ["Arpa Ke'un"]]
['Sa Phatthana', ['Sa Phatthana']]
['Federal_Express_%28passenger_train%29', ['Federal_Express_%28passenger_train%29']]
['Electrochemistry Communications', ['Electrochemistry Communications', 'Electrochemistry Communications']]
['http://en.wikipedia.org/w/index.php?title=Capture_of_Klisura_Pass&amp;curid=27087360&amp;diff=359715697&amp;oldid=359699288', ['http://en.wikipedia.org/w/index.php?title=Capture_of_Klisura_Pass&amp;curid=27087360&amp;diff=359715697&amp;oldid=359699288']]
['Easy_Street_(film)', ['Easy_Street_(film)']]
['AACTA Awards', ['AACTA Award']]
['Rosângela de Oliveira Souza', ['Rosângela de Oliveira Souza']]
['Ensio Partanen', ['Ensio Partanen']]
['Lampton Corner', ['Lampton']]
['Peões', ['Peões']]
['Astros de Cuernavaca', ['Club Astros']]
['Shaw and Nicholson. (1995)', ['']]
['effingham secondary school', ['effingham secondary school']]
['John Tavella', ['John Tavella']]
['Devalquia', ['Devalquia']]
['Tarja Roinila', ['Tarja Roinila']]
['Agile', ['agile software development']]
['Missouri Route AV', ['Missouri Route AV']]
['Aaron Arndt', ['Aaron Arndt']]
['ARTium Records', ['No I.D.']]
['Judy Viertel', ['Judy Viertel']]
['Campeonato Catarinense 1939', ['Campeonato Catarinense 1939']]
['ground attack planes', ['attack aircraft']]
['China Children’s Books', ['China Children’s Books']]
['Euphaedra sinuosa sinuosa', ['Euphaedra sinuosa']]
['Utuy Sontani', ['Utuy Sontani']]
['WLII', ['WLII-DT']]
['Città di Anagni', ['A.S. Città di Anagni Calcio']]
['Omar Khaled Rumy', ['Omar Khaled Rumy']]
['Joseph Leboo', ['Joseph Leboo']]
['Alex Meechan', ['Alex Meechan']]
['Moore v. Mitchell', ['Moore v. Mitchell']]
['Nebe Quartett', ['Nebe Quartett']]
['Henry T. King', ['Henry T. King']]
['T. E. Lawrence (Lawerence of Arabia)', ['T. E. Lawrence']]
['Maltese Monkey', ['The Maltese Falcon (1941 film)']]
['Oxana Saichuk', ['Oxana Saichuk']]
["U.S. Representative for Tennessee's 7th Congressional District", ['United States Congressional Delegations from Tennessee']]
['&lt;div style=&quot;display:block; width:60px; height:0px; overflow:hidden; position:relative; left:304.2323578810314px; top:716.549820282624px; background:transparent; border-top:3px blue solid&quot;&gt;&lt;/div&gt;', ['&lt;div style=&quot;display:block; width:60px; height:0px; overflow:hidden; position:relative; left:304.2323578810314px; top:716.549820282624px; background:transparent; border-top:3px blue solid&quot;&gt;&lt;/div&gt;']]
['Alcaeus', ['Alcaeus (band)']]
['15971 Hestroffer', ['15971 Hestroffer']]
['Türst', ['Türst']]
['Apple-Intel architecture', ['Apple-Intel architecture']]
['John Awdelay', ['John Awdelay']]
['Motobomba', ['Motobomba']]
['constable of Ireland', ['constable of Ireland']]
['Poudre River', ['Poudre River']]
['MS 388', ['Mississippi Highway 388']]
["All Saints', Fulham", ['All Saints Church, Fulham']]
["''Mirza'' (genus)", ['Mirza (genus)']]
['Tool and die making', ['Tool and die maker']]
['Holoacardius amorphus', ['Holoacardius amorphus']]
['Alex Staropoli', ['Alex Staropoli']]
['Lord Alvanley', ['William Arden, 2nd Baron Alvanley']]
['Tricholamia plagiata', ['Tricholamia plagiata']]
['Timothy Sheldrake', ['Timothy Sheldrake']]
['Senna aciphylla', ['Senna aciphylla']]
['filter-fed', ['filter feeder']]
['Tim Sherman', ['Tim Sherman']]
['Ian Zammit', ['Ian Zammit']]
['A Descriptive Vocabulary of the Language in Common Use Amongst the Aborigines of Western Australia', ['A Descriptive Vocabulary of the Language in Common Use Amongst the Aborigines of Western Australia']]
['Intestate Succession Act', ['Intestate Succession Act']]
['Mufti Zain ul Abideen', ['Mufti Zain ul Abideen']]
['Ruth Neudeck', ['Ruth Neudeck']]
['greasepaint', ['Foundation (cosmetics)']]
['junior Non-commissioned officer', ['Oberfeldwebel']]
['impeachment proceedings against the president', ['Movement to impeach George W. Bush']]
['Barefoot Love', ['Barefoot Love']]
['Shadow rap', ['Shadow rap']]
['Who Owns It', ['Who Owns It']]
['10BASE-FLhas', ['10BASE-FL']]
['Broadcasting and Cable Hall of Fame', ['Broadcasting &amp; Cable']]
['Midway, Greene County, Virginia', ['Midway, Greene County, Virginia']]
['Albizzia', ['Albizzia']]
['Azi (scribe)', ['Azi (scribe)']]
['Johanna Reitze', ['Johanna Reitze']]
['Malik Toms', ['Malik Toms']]
['poor designer', ['Argument from poor design']]
['Rideau Ferry, Ontario', ['Rideau Ferry, Ontario']]
['Toledo Science High School', ['Toledo Science High School']]
['Ambohimalaza Miray', ['Ambohimalaza Miray']]
['Jafa Khan', ['Jafar Khan Zand']]
['lyrical reflective prose', ['prose poetry']]
['Battle of Plymouth (1864)', ['Battle of Plymouth (1864)']]
['like-kind exchange', ['like-kind exchange']]
['the presidential election of 1992', ['Croatian presidential election, 1992']]
['Oliver Iron and Steel Corporation', ['Oliver Iron and Steel Corporation']]
['floss silk', ['Ceiba speciosa']]
['push-pull olefin', ['push-pull olefin']]
['Asagiri Station', ['Asagiri Station (Hyōgo)']]
['Tal-Maħlut', ['Tal-Maħlut']]
['Infante Afonso, Duke of Porto', ['Afonso, Duke of Porto']]
['unreleased mod', ['Empires (computer game)']]
['Diego Delmónaco', ['Diego Delmónaco']]
['HW Minting Company, Inc. (HWMC)', ['HW Minting Company, Inc. (HWMC)']]
['Moreno Valley Unified School District', ['Moreno Valley Unified School District']]
['Haliclona stirpescens', ['Haliclona stirpescens']]
['Yukiko Nashiha', ['Yukiko Nashiha']]
['solar spot', ['sun spot']]
['Herwalth Walden', ['Herwalth Walden']]
['Kuessaberg', ['Kuessaberg']]
['P. fuscovaginae', ['Pseudomonas fuscovaginae']]
['Laemodonta exarata', ['Laemodonta exarata']]
['Pedro Ignacio Domínguez', ['Pedro Ignacio Domínguez']]
['Cincinnati Stingers', ['1978–79 Cincinnati Stingers season']]
['48th BAFTA Awards', ['48th British Academy Film Awards']]
['Nicolo Gobbi', ['Nicolo Gobbi']]
['Stanislovas Žvirgždas', ['Stanislovas Žvirgždas']]
['Prophet Suleiman', ['Solomon in Islam']]
['MS-06R-2 Zaku II High Mobility Type', ['MS-06 Zaku II']]
['Ramadhān', ['Ramadhan']]
['Louis Dreyfus Commodities Suisse SA', ['Louis Dreyfus Group']]
['Hank Schubart', ['Hank Schubart']]
['2HOT', ['2HOT']]
['Yülzhi Township', ['Yülzhi Township']]
['John XVII', ['Pope John XVII']]
["Maddalena di Lorenzo de' Medici", ["Maddalena di Lorenzo de' Medici"]]
['www.tor.com', ['Tor Books']]
['Nyaburogo', ['Nyaburogo Wildlife Sanctuary']]
["Sexto'nplugged Festival", ["Sexto'nplugged Festival"]]
['Juries Act 1695', ['Juries Act 1695']]
['12/2004', ['Wikipedia_talk:WikiProject_Elements/Archive_3']]
['stagist', ['stagism']]
['Mosel-Syre Valley route', ['CFL Line 30']]
['Classic HJ-2 Honey Bee', ['Classic HJ-2 Honey Bee']]
['Ischnothele guianensis', ['Ischnothele guianensis']]
['College of the Four Nations', ['College of the Four Nations']]
['Ronald Wiedermeier', ['Ronald Wiedermeier']]
['check the calendar', ['Chinese calendar correspondence table']]
["Terminalia '''chebula'''", ['Terminalia chebula']]
["Carleton's&amp;nbsp;Raid", ["Carleton's Raid (1778)"]]
['A Very She and Him Christmas', ['A Very She and Him Christmas']]
['Theoclitos (Triantafilides)', ['Theoclitos (Triantafilides)']]
['Threethousandtwohundredten', ['Threethousandtwohundredten']]
['the Marquis Conyngham', ['Francis Nathaniel Conyngham, 2nd Marquess Conyngham']]
['Moody Awori', ['Moody Awori']]
['Friedrich Ferdinand Wilhelm Frhr von Schäffer-Bernstein', ['Friedrich Ferdinand Wilhelm Frhr von Schäffer-Bernstein']]
['Ink Brush Press', ['Ink Brush Press']]
['Public Four Species', ['Public Four Species']]
['clamp', ['clamp']]
['Carex eriocarpa', ['Carex eriocarpa']]
['vector addition', ['Vector addition']]
['North Branch Pawtuxet River', ['North Branch Pawtuxet River']]
['National Galleries', ['National Galleries of Scotland']]
['Szászfenes', ['Szászfenes']]
['Spirogyra cyanosporum', ['Spirogyra cyanosporum']]
['Water and Energy Minister', ['Ministry of Water and Energy (Afghanistan)']]
['Tajikobod', ['Tojikobod District']]
['see of Bristol', ['Bishop of Bristol']]
["''The Lorax'' (film)", ['The Lorax (film)']]
['Hyalella dielaii', ['Hyalella dielaii']]
['Faith-based organizations', ['Faith-based organizations']]
['Border history of Romania', ['Border history of Romania']]
['Shek Lei Pui Reservoir Jogging Trail', ['Shek Lei Pui Reservoir Jogging Trail']]
["''Delicious Quiz''", ['Happy Sunday']]
['Rock Island railroad wreck', ['1894 Rock Island railroad wreck']]
['Min-Yung Lee', ['Min-Yung Lee']]
["Kirchoff's voltage law", ["Kirchoff's voltage law"]]
['Constitution of Cádiz', ['Constitution of Cádiz']]
['Loughmacrory Under 21s', ["Loughmacrory St. Teresa's"]]
['Kripi', ['Kripi']]
['October 2005 in the United States', ['October 2005 in the United States']]
['Death in Athens', ['Death in Athens']]
['Gognies-Chaussée', ['Gognies-Chaussée']]
['esoteric systems', ['Esotericism']]
['Ceriagrion oblongulum', ['Ceriagrion oblongulum']]
['Hainan TV Public Channel', ['Hainan TV Public Channel']]
['Ashton-under-Lyne by-election', ['Ashton-under-Lyne by-election, 1931']]
['Brian Snøddy', ['Brian Snoddy']]
['Gogov, Aco', ['Aco Gogov']]
['I Kill People', ['I Kill People']]
['ICAANE', ['ICAANE']]
['Chaînés', ['Chaînés']]
['Ryota Asano', ['Ryota Asano']]
['Portal:World War II/Selected biography/14', ['Portal:World War II/Selected biography/14']]
['Herbert Ihering', ['Herbert Ihering']]
['FC Slivnishki Geroi (Slivnitsa)', ['F.C. Slivnishki geroi']]
['Bobbo of Würzburg', ['Bobbo of Würzburg']]
['USS Oldendorf (DD-972)', ['USS Oldendorf (DD-972)']]
['Arachniodes triangularis', ['Arachniodes triangularis']]
['Róbert Szabó', ['Róbert Szabó']]
['Tshela-Banga', ['Tshela-Banga']]
['Työmiehen päiväkirja', ['Työmiehen päiväkirja']]
['List of characters in Driv3r', ['List of characters in Driv3r']]
['Bloomington Township, Indiana', ['Bloomington Township, Indiana']]
['hoary-headed', ['hoary-headed grebe']]
['Kodak InCamera magazine', ['Kodak InCamera magazine']]
['Demolition (TV series)', ['Demolition (TV series)']]
['Western Apache', ['Western Apache']]
['war guilt debate', ['Treaty of Versailles']]
['Josephine Valdez-Banda', ['Josephine Valdez-Banda']]
["St Trillo's Chapel", ['Rhos-on-Sea']]
['Hearts of the West (1925 film)', ['Hearts of the West (1925 film)']]
["''Strikes'' (album)", ['Strikes (album)']]
['Agallianos Kontoskeles', ['Agallianos Kontoskeles']]
['International Commerce', ['International Commerce']]
['Marianus IV of Arborea', ['Marianus IV of Arborea']]
['Fordham Road – 190th Street (IRT Third Avenue Line)', ['Fordham Road – 190th Street (IRT Third Avenue Line)']]
['Norm Defelice', ['Norm Defelice']]
['Talianos', ['Kostas Talianos']]
['High Peak Borough Council election, 2007', ['High Peak Borough Council election, 2007']]
['Blanca Flor Airport', ['Blanca Flor Airport']]
['1936 NFL Draft', ['1936 NFL draft']]
['Pedro I of Brazil &amp; IV of Portugal', ['Pedro I of Brazil']]
['Legions of Rome', ['Roman legion']]
['Jakob-Kaiser-Platz (Berlin U-Bahn)', ['Jakob-Kaiser-Platz (Berlin U-Bahn)']]
['Texas Association of Private Schools', ['Texas Association of Private Schools']]
['Suppression of Religious Houses Act', ['Suppression of Religious Houses Act 1539']]
['Muslim Tatar', ['Tatar']]
['Ctenus captiosus', ['Ctenus captiosus']]
['Larry Hall (North Carolina politician)', ['Larry Hall (North Carolina politician)']]
['National Fenestration Rating Council Incorporated', ['National Fenestration Rating Council Incorporated']]
['Borcht, Hendrik van der', ['Hendrik van der Borcht the elder']]
['Im Yong-Su', ['Im Yong-Su']]
['Sociological criticism', ['Sociological criticism']]
['the vagaries of English spelling', ['English orthography']]
['Ludovic Caeymaex', ['Ludovic Caeymaex']]
['Nycteis posticalis', ['Nycteis posticalis']]
['(Get Your Kicks On) Route 66!', ['Route 66 (song)']]
['the University of Wales Institute Cardiff', ['Cardiff College of Art']]
['Wisla', ['Wisła Kraków']]
['Rainer Wilk', ['Rainer Wilk']]
